rs value	gene name
rs190505564	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs138384597	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs141446944	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs145142446	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs5770850	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs183368591	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs11091017	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 3 Prime UTR Variant</span>
</dd>"
rs188771428	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Synonymous Variant</span>
</dd>"
rs7287627	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Synonymous Variant</span>
</dd>"
rs191172207	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Synonymous Variant</span>
</dd>"
rs150504261	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Missense Variant</span>
</dd>"
rs13055018	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Missense Variant</span>
</dd>"
rs34924602	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Missense Variant</span>
</dd>"
rs7284841	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Missense Variant</span>
</dd>"
rs8137334	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Intron Variant</span>
</dd>"
rs11702930	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Intron Variant</span>
</dd>"
rs191287730	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : Intron Variant</span>
</dd>"
rs184596265	N/A
rs141372731	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 5 Prime UTR Variant</span>
</dd>"
rs145881810	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 5 Prime UTR Variant</span>
</dd>"
rs114588174	"<dd>
<div>PPP6R2 : Missense Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs150134312	"<dd>
<div>PPP6R2 : Missense Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs1134848	"<dd>
<div>PPP6R2 : Synonymous Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273254	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273255	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273256	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273257	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273258	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs2273259	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs148186524	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs5770859	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs193285672	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs12485118	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs185072463	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs5770869	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs146946460	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs190413243	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs181136201	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs184198228	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs138002306	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs12484005	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs112817867	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs5770872	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs78837601	"<dd>
<div>PPP6R2 : Synonymous Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs144758234	"<dd>
<div>PPP6R2 : Missense Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs13054572	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs112140355	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs139650247	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs12484603	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs180932529	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs185454247	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs116680783	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs191894385	"<dd>
<div>PPP6R2 : Intron Variant</div><span>LOC107985556 : 2KB Upstream Variant</span>
</dd>"
rs144689093	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs139462371	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182592944	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144199153	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12167996	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186713300	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115849027	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146592285	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs79508618	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142423235	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9306550	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117643240	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770779	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs151291667	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191912498	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs5770890	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182371519	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187087458	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs11091018	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189571888	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs11555194	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs2070273	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs118082496	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140626666	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs59692226	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182143622	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73441459	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs45528946	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs4824131	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs186743399	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193091066	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs45581534	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184097518	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150470435	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188198014	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147774162	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs28639928	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76453420	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770908	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114179499	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9617005	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs72490270	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77494558	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117618957	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149479606	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193177975	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs139053720	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs143138513	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs13057311	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs3197201	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs148238631	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141348790	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs45484793	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs118129949	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188621239	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770920	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115671526	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56910115	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12171249	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191876625	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs62241890	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183770241	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138127135	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189622068	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181944432	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs145508475	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs2273260	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs4824133	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142796081	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146055856	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770930	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140086671	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189873302	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181587648	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs35273976	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77923049	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115875632	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144788447	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148549498	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142918751	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76867505	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147757534	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142615967	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145063184	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114787465	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140787756	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs5770794	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150101217	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111557883	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185991965	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs55957213	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112917593	N/A
rs12485072	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182690204	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185906968	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113416558	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs79713091	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111249398	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145431338	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs4824135	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146066673	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138788128	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183756003	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141473259	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150862168	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139304702	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs35963538	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150043124	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189125762	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs1056688	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192630388	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs116764216	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs4824136	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141036745	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs71318818	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs62241891	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144896241	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182962104	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56269507	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs187673185	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs149021660	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs75683035	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs151177518	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6010031	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140182883	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs79036281	"<dd>
<span>PPP6R2 : 3 Prime UTR Variant</span>
</dd>"
rs145471981	"<dd>
<span>PPP6R2 : 3 Prime UTR Variant</span>
</dd>"
rs66609465	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs137996197	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs141118790	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs191750648	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs184206955	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs1076780	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs115114589	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs188985188	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs144843011	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs9617007	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs185417974	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 500B Downstream Variant</span>
</dd>"
rs190563498	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs181964772	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs185843347	"<dd>
<div>PPP6R2 : 3 Prime UTR Variant</div><span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs189087291	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs58287635	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs181045264	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs186660468	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs138639268	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs149363234	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs76275199	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs761744	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs190651952	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs756014	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs182779168	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs143644134	"<dd>
<div>SBF1 : 3 Prime UTR Variant</div><span>PPP6R2 : 500B Downstream Variant</span>
</dd>"
rs743038	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs186070029	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs148122331	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs191028964	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs147304351	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs79894264	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs143322988	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs147546081	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs55959194	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs59403049	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs139400090	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs149676235	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs187386678	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs190647894	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs145443464	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs113982913	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs148435544	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs1053764	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs182855637	"<dd>
<span>SBF1 : 3 Prime UTR Variant</span>
</dd>"
rs146489206	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs141053122	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs188319673	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs1053744	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs192771726	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs144773853	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs56853707	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184360634	"<dd>
<span>SBF1 : Stop Gained</span>
</dd>"
rs187765948	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs151229254	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs5770980	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs76498749	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs150406512	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs75075311	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs192444809	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184733740	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs6010041	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs138127298	"<dd>
<span>SBF1 : Missense Variant</span>
</dd>"
rs74598385	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143914297	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs146468883	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188837124	"<dd>
<span>SBF1 : Synonymous Variant</span>
</dd>"
rs181594642	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117845086	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139127755	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143259371	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs144779289	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs116340071	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148590310	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs115305696	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9628258	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185315968	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs150720325	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139052322	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs59538325	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117930436	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs189769014	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181459118	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs6010047	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs186053532	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs6010049	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs143984375	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs146470609	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs189889123	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139854353	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs181770000	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs186502942	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs7284639	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190501526	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183598814	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs188479066	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145547001	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs6009949	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191398727	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9617010	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77003593	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs117141973	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs78709184	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs183166641	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs186485306	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs148908585	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs113695719	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs191376785	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs142369348	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs12485030	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139179616	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs184582113	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs141615223	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs77908875	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs74475428	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs73172224	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs138247994	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs149643013	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs187713891	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs193130998	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs185275360	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs58599547	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs139015415	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs142382621	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs145935009	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9617012	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs76437768	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs11704222	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs11703397	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs9616848	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs190152311	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
rs150772332	"<dd>
<span>SBF1 : Intron Variant</span>
</dd>"
