rs value	gene name
rs143441761	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3736688	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187881740	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3736690	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140714176	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193023657	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145830036	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76303459	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184011991	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138742811	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3736691	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117928164	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71311688	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12628151	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138081834	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188959052	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs28622129	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191998473	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184458347	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117184474	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs60669419	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144146499	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838847	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188399803	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191761083	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112870861	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs184116889	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62239264	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189486958	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181073489	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187287641	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148706460	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2142850	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2142851	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189609945	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617099	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617100	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141423382	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181502671	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146324428	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186179791	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617039	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13053800	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56760292	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13053991	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139986449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138258	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138259	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183309124	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186514987	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62239265	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010187	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62239266	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147793127	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182676154	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78819637	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141269204	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188989757	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192551088	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182776600	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146982473	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148021450	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187366659	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191509082	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184879956	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140834478	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150157879	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113439087	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838848	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117770973	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838849	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141934060	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79922710	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73185399	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189713860	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192675579	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138260	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617040	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138261	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340602	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146312887	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184420765	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340603	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138309892	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189357664	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142903615	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2078205	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12628633	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771188	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181933497	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185939022	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148760274	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116869697	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12166326	N/A
rs189041371	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181894749	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35273734	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs59051343	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186421331	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191317743	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182670278	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13056714	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76919224	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117894017	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185152006	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13058366	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs80027789	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144190475	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs190699474	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs183269282	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs112336218	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147783434	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617102	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617103	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141126332	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145088738	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144955385	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12484166	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12484167	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11101949	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628289	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111642920	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191757886	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs2272835	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183585496	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs760750	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114993109	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188137856	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs732449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17013161	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192754612	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149078280	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143146667	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148269003	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34312500	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184262093	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771190	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5845923	N/A
rs145637690	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138262874	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115059170	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2272836	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs186827227	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs2272837	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs11704548	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs142752424	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs191589445	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184907608	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs59650998	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35911313	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73187209	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113464463	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181770835	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185231385	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189733342	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181279630	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149408877	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138262	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184910645	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs59020637	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010191	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138263	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138264	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138265	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71316585	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71316586	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838850	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180953224	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186204825	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112256184	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192022989	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183566688	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838810	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188389848	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191265258	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141244442	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617105	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138266	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111970512	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141444590	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150428804	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs55747387	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs2272838	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs2272839	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12170772	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182650671	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115111481	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187341896	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191335312	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183917151	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17013168	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111385997	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34298991	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35470139	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138267	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187751257	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193121007	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140993474	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185084022	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116251293	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628265	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149461660	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77691680	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190015304	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182135834	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838811	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143850585	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771080	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838851	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183973731	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838852	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56281345	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13058004	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs760751	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117989126	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146691772	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188687951	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2015460	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180727541	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2015453	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139338183	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2015446	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115654701	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138268	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144083961	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138269	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2015413	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150194550	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116170997	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79122572	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145734466	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185172623	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148926984	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143729226	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77816267	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116743003	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192111093	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182170807	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138270	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138373368	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138271	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs2272840	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144016647	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187653378	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12484907	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191574766	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183139345	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs28478271	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs28434495	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185636136	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190296729	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146698873	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2294395	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182154379	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139358871	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141550141	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115890717	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117372572	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117743785	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116255337	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2294396	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs138410975	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149240375	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79304	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187594586	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193213104	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146221279	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34724782	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838853	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183823449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139165566	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116761794	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010145	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144103975	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628292	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145986014	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148664170	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs738335	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010146	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs738336	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71668513	N/A
rs75737255	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628293	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189240495	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117051591	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115703540	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192033696	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78910978	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184393729	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138272	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73187217	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151218332	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140460814	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188438775	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73187219	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191696484	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183495733	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56038025	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117525895	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56173861	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113994716	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs145335500	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147697745	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77106439	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs738337	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76837887	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138273	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117838793	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138274	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35138863	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138275	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146769028	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189145242	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79250573	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181086133	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139290840	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116442086	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62239290	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138276	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11914077	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148160369	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115825988	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187115228	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141160719	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146171765	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190765754	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617107	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs137939342	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181485511	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186171550	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117129122	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838855	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190048534	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142507628	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145967240	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113355881	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182711603	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139588421	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62239291	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186724247	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190765998	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182955682	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188644819	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs28825717	N/A
rs6010148	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs118079533	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192595187	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76342860	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182723158	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114400858	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148472820	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617108	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838856	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs58942095	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187404143	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145355175	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs8135747	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147655154	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77854221	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79303359	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs10427578	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771193	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
